FND,HND,LND,AUC_Psi,AUC_PsiN,Psi_max,Rh_mean,hole_events,partition_events,n_reconfigs,n_local,n_global,mean_dPsi_per_reconfig,hole_rate,AUC_Psi_per_round,AUC_PsiN_per_round,null_with_alt_local,total_with_alt_local,null_with_alt_global,total_with_alt_global,N,E0,strategy,seed,censored
147,200,2488,235.02814476915515,525.1504895430252,0.1331819729680788,0.5806822565905535,347,0,2309,0,2309,4.74949534571818e-08,0.1394134190437926,0.0944267355440559,0.210988545417045,0,0,1669,1687,60,1.0,greedy,4,False
121,213,2089,221.82262494660856,482.3957272084138,0.1423997706706783,0.6729018104836332,1212,0,1953,0,1953,-5.876802991719487e-09,0.5799043062200957,0.1061352272471811,0.2308113527312984,0,0,1745,1756,60,1.0,greedy,5,False
100,219,1873,163.50881268047047,304.96617130962284,0.1073758151405711,0.6078064120634032,871,0,1765,0,1765,2.1352787832579052e-08,0.4647812166488794,0.0872512340877643,0.1627354169208232,0,0,969,978,60,1.0,greedy,6,False
103,145,2720,312.305315781279,684.2378323210013,0.1575807904246279,0.6250083265201651,752,0,2512,0,2512,8.123138879523082e-09,0.2763689819919147,0.1147759337674674,0.2514655760091883,0,0,1710,1718,60,1.0,greedy,7,False
149,174,2282,231.556739543204,638.3595490621722,0.1623398665998522,0.6428168487312234,1080,0,1929,0,1929,3.007189572560353e-08,0.4730617608409987,0.1014265175397301,0.2796143447490898,0,0,1917,1929,60,1.0,greedy,8,False
136,253,3000,301.9058724104776,768.6300916777175,0.1484127498099844,0.5995117294586239,1080,0,2684,0,2684,1.924511559475593e-08,0.36,0.1006352908034925,0.2562100305592391,0,0,2595,2606,60,1.0,greedy,9,True
107,114,2468,250.63420464915183,539.3392818831771,0.1635644050991557,0.6120305877612736,855,0,2278,0,2278,4.0021904385920514e-09,0.3462940461725395,0.1015124360668901,0.218444423605985,0,0,2149,2158,60,1.0,greedy,10,False
95,190,2837,269.9839681624753,528.2516629860216,0.1190281184409215,0.5535790320137206,584,0,2718,0,2718,1.531907039053867e-08,0.2057787174066243,0.0951317717274402,0.1861351878033902,0,0,1278,1289,60,1.0,greedy,11,False
82,185,1635,147.2902639814554,263.99695738242,0.121050871380195,0.6165338539032159,800,0,1508,0,1508,8.623987215621082e-09,0.4889975550122249,0.0900307237050461,0.1613673333633374,0,0,887,899,60,1.0,greedy,12,False
129,278,2378,259.41632747277174,718.0985437596638,0.1630551257633224,0.6381145896910224,1094,0,2087,0,2087,3.489708904130294e-09,0.4598570828079025,0.1090442738431154,0.301848904480733,0,0,1978,1990,60,1.0,greedy,13,False
132,176,1963,169.10646891098293,317.1646881844281,0.1134776214255585,0.5619271046799487,525,0,1880,0,1880,3.741799180576417e-08,0.2673116089613034,0.0861030900768752,0.1614891487700754,0,0,1370,1379,60,1.0,greedy,14,False
97,229,3000,366.5555944820143,970.413424598541,0.1814417887005139,0.6752331286504127,1992,0,2981,0,2981,-4.1835452394409847e-10,0.664,0.1221851981606714,0.323471141532847,0,0,2980,2981,60,1.0,mincost,0,True
98,315,3000,387.5402961420292,1193.5819560221055,0.1821182988471909,0.7000758797924792,2201,0,2979,0,2979,-4.944488894301598e-09,0.7336666666666667,0.1291800987140097,0.3978606520073686,0,0,2977,2979,60,1.0,mincost,1,True
92,383,3000,339.48964143569174,939.0777240658113,0.1793599598233212,0.6623305761000089,1615,0,2983,0,2983,-4.173534181192895e-09,0.5383333333333333,0.1131632138118972,0.3130259080219371,0,0,2982,2983,60,1.0,mincost,2,True
129,384,3000,377.3626191381234,1245.070709197197,0.1845936205799161,0.6978271568513544,1941,0,2978,0,2978,-2.1447645178406308e-09,0.647,0.1257875397127078,0.4150235697323989,0,0,2977,2978,60,1.0,mincost,3,True
169,206,3000,344.7077812891367,908.6113609182828,0.1748906734243768,0.6408404329647968,1310,0,2982,0,2982,-4.885078628455194e-09,0.4366666666666666,0.1149025937630455,0.3028704536394276,0,0,2980,2982,60,1.0,mincost,4,True
121,303,3000,348.326607668878,873.0862174041955,0.1707146208236331,0.6253666535335848,1455,0,2982,0,2982,-4.034983722164007e-09,0.485,0.1161088692229593,0.2910287391347318,0,0,2981,2982,60,1.0,mincost,5,True
170,268,3000,335.6941261359045,855.7756180170934,0.1456334168260867,0.6454165408351178,953,0,2985,0,2985,-3.755636547193738e-09,0.3176666666666666,0.1118980420453015,0.2852585393390311,0,0,2984,2985,60,1.0,mincost,6,True
103,145,3000,374.1997117852823,973.5961234500744,0.180650049715341,0.6604136237114043,1792,0,2719,0,2719,-2.785838187684455e-09,0.5973333333333334,0.1247332372617607,0.3245320411500247,0,0,2717,2719,60,1.0,mincost,7,True
157,727,3000,342.59700433975587,1296.329509626228,0.169578788810163,0.7493442814015165,2624,0,2978,0,2978,0.0,0.8746666666666667,0.1141990014465852,0.4321098365420759,0,0,2978,2978,60,1.0,mincost,8,True
136,301,3000,328.01411609174534,1061.2005405927146,0.1610104968795764,0.6651388477932106,1563,0,2828,0,2828,-2.439623671803853e-09,0.521,0.1093380386972484,0.3537335135309049,0,0,2827,2828,60,1.0,mincost,9,True
107,235,3000,338.49361989450784,853.0525778048615,0.1697284555666014,0.6346648464819689,1274,0,2656,0,2656,-6.414324481400268e-09,0.4246666666666667,0.1128312066315026,0.2843508592682872,0,0,2654,2656,60,1.0,mincost,10,True
95,281,3000,344.8789269180159,864.654558211181,0.1518655460644445,0.6497549127656533,994,0,2984,0,2984,0.0,0.3313333333333333,0.1149596423060053,0.2882181860703937,0,0,2984,2984,60,1.0,mincost,11,True
92,238,3000,351.77671131992867,873.9569683331347,0.1480892922922052,0.6405007752070904,905,0,2985,0,2985,-2.6812260055170224e-09,0.3016666666666667,0.1172589037733095,0.2913189894443782,0,0,2984,2985,60,1.0,mincost,12,True
129,467,3000,364.852951271495,1288.7433966224585,0.177499423231065,0.7253520941528148,2107,0,2978,0,2978,-1.5063999015286991e-09,0.7023333333333334,0.1216176504238316,0.4295811322074861,0,0,2977,2978,60,1.0,mincost,13,True
132,310,3000,316.8798511138248,765.1788921016653,0.1434642149132253,0.5659641752765718,422,0,2986,0,2986,-3.9250468695549315e-09,0.1406666666666666,0.1056266170379416,0.2550596307005551,0,0,2984,2986,60,1.0,mincost,14,True
129,229,2141,239.2858107431435,590.2819547431031,0.1523126321111842,0.590943182911182,22,0,1831,0,1831,-2.025129304595071e-07,0.0102707749766573,0.111711396238629,0.2755751422703563,0,0,1229,1831,60,1.0,eqopt,0,False
147,343,1399,142.87426663459226,354.2120256064123,0.125041328447047,0.5783661604718083,98,0,1156,0,1156,-9.832308852827587e-07,0.07,0.1020530475961373,0.2530085897188659,0,0,257,376,60,1.0,eqopt,1,False
127,364,946,71.91112014699577,150.41211236922467,0.1179340480411205,0.6075044271083504,210,0,613,0,613,-1.2054587983824074e-06,0.2217529039070749,0.0759357129324136,0.1588301080984421,0,0,555,613,60,1.0,eqopt,2,False
166,364,1181,102.42288262743342,244.08394915295565,0.1140620308539853,0.732415960670533,679,0,893,0,893,-1.1388889067365856e-06,0.5744500846023689,0.0866521849639876,0.2065008030058846,0,0,800,893,60,1.0,eqopt,3,False
170,266,1281,107.44126381353075,232.13107712369631,0.1043940684130696,0.5000883303270292,9,0,1041,0,1041,-1.1517990545075084e-06,0.0070202808112324,0.083807538076077,0.1810694829358005,0,0,56,92,60,1.0,eqopt,4,False
146,301,673,46.920565490468206,92.79318753342912,0.1071395900153647,0.5401031828061621,20,0,450,0,450,-1.604242221807984e-06,0.029673590504451,0.0696150823300715,0.1376753524234853,0,0,218,450,60,1.0,eqopt,5,False
169,284,806,61.69687691564936,131.16056540749378,0.1106712747682411,0.6050867351803636,223,0,599,0,599,-7.794651200094064e-07,0.2763320941759603,0.0764521399202594,0.1625285816697568,0,0,429,485,60,1.0,eqopt,6,False
123,155,1889,201.23172513742605,486.2717597492247,0.1573892054976149,0.5612752126741265,394,0,1519,0,1519,-2.4912700882655016e-07,0.2084656084656084,0.1064718122420243,0.2572866453699601,0,0,1139,1292,60,1.0,eqopt,7,False
204,590,1020,76.54118620497579,205.59902760877827,0.1205416579817511,0.5972628409339619,184,0,679,0,679,-1.0514865353600436e-06,0.1802154750244858,0.0749668816894963,0.2013702523102627,0,0,198,557,60,1.0,eqopt,8,False
136,383,2558,307.8268395787653,1044.0822415766804,0.1529170323769647,0.6857704193045447,1556,0,2289,0,2289,-2.0104825035782478e-07,0.6080500195388824,0.1202918482136636,0.408004002179242,0,0,1747,2151,60,1.0,eqopt,9,False
107,340,1846,173.5992266326662,365.2845631944615,0.1232007975292269,0.574627971777439,435,0,1523,0,1523,-2.549001824619239e-07,0.2355170546832701,0.0939898357513081,0.1977718263099412,0,0,973,1121,60,1.0,eqopt,10,False
110,281,1437,139.5878432989739,340.96969421908574,0.1386145898443672,0.6193943431697094,230,0,1098,0,1098,-3.026524881356755e-07,0.1599443671766342,0.097070822878285,0.2371138346447049,0,0,954,1098,60,1.0,eqopt,11,False
119,239,887,73.47289414917765,157.5690353456564,0.1195152115340086,0.5701994469725024,105,0,651,0,651,-5.871384492412696e-07,0.1182432432432432,0.0827397456634883,0.1774426073712346,0,0,281,387,60,1.0,eqopt,12,False
162,278,892,67.4504169285372,156.58851179008497,0.1050194255728027,0.5564584526731509,39,0,670,0,670,-1.703155077602508e-06,0.0436730123180291,0.075532381778877,0.1753510770325699,0,0,397,446,60,1.0,eqopt,13,False
145,310,3000,333.2488778418148,856.386963668644,0.1484679340889301,0.5840929485467746,59,0,2725,0,2725,-8.638934260529431e-08,0.0196666666666666,0.1110829592806049,0.2854623212228813,0,0,2297,2725,60,1.0,eqopt,14,True
61,150,3000,331.82064444384946,699.9563070880625,0.178320890405904,0.5685272498024606,764,0,0,0,0,0.0,0.2546666666666666,0.1106068814812831,0.2333187690293542,0,0,0,0,100,1.0,static,0,True
73,264,3000,374.7814876553574,1012.4026435869044,0.1990224773647762,0.6373630763098534,1647,0,0,0,0,0.0,0.549,0.1249271625517858,0.3374675478623014,0,0,0,0,100,1.0,static,1,True
67,250,3000,340.4635221300389,856.4661837162778,0.1891113191680297,0.6051491586594597,1497,0,0,0,0,0.0,0.499,0.1134878407100129,0.2854887279054259,0,0,0,0,100,1.0,static,2,True
80,240,3000,362.9153235874914,1115.9547921675037,0.1926613985465523,0.6568737310629622,1814,0,0,0,0,0.0,0.6046666666666667,0.1209717745291638,0.3719849307225012,0,0,0,0,100,1.0,static,3,True
100,121,3000,342.6672332489439,806.4455663816277,0.187438643081156,0.5754369144788721,1228,0,0,0,0,0.0,0.4093333333333333,0.1142224110829813,0.2688151887938759,0,0,0,0,100,1.0,static,4,True
88,166,3000,343.58142934215925,889.6812114195685,0.1924248609668357,0.6129251918044739,1360,0,0,0,0,0.0,0.4533333333333333,0.114527143114053,0.2965604038065228,0,0,0,0,100,1.0,static,5,True
114,218,3000,341.6770701262081,787.3589803630106,0.1593660753626621,0.603838625430232,532,0,0,0,0,0.0,0.1773333333333333,0.113892356708736,0.2624529934543368,0,0,0,0,100,1.0,static,6,True
70,82,3000,354.1793878292065,792.2982193300311,0.1749009981411067,0.6115725606095241,818,0,0,0,0,0.0,0.2726666666666666,0.1180597959430688,0.2640994064433437,0,0,0,0,100,1.0,static,7,True
72,355,3000,367.3725007628194,1183.744890401856,0.183878564427512,0.7168767690936414,2341,0,0,0,0,0.0,0.7803333333333333,0.1224575002542731,0.394581630133952,0,0,0,0,100,1.0,static,8,True
67,301,3000,343.2133817513576,914.980059156534,0.1802537967716204,0.635005801540184,1421,0,0,0,0,0.0,0.4736666666666667,0.1144044605837858,0.304993353052178,0,0,0,0,100,1.0,static,9,True
71,147,3000,321.3732780990061,708.4847747769345,0.1705958438484429,0.5735575527692016,806,0,0,0,0,0.0,0.2686666666666666,0.107124426033002,0.2361615915923115,0,0,0,0,100,1.0,static,10,True
65,224,3000,347.05701228825416,830.7738221425327,0.1741107776832218,0.6335235621172188,1473,0,0,0,0,0.0,0.491,0.1156856707627513,0.2769246073808442,0,0,0,0,100,1.0,static,11,True
61,186,3000,326.84933695072164,664.1466516852568,0.1558347860486844,0.5614647906518921,647,0,0,0,0,0.0,0.2156666666666666,0.1089497789835738,0.2213822172284189,0,0,0,0,100,1.0,static,12,True
93,335,3000,360.3699241200016,1153.567781322129,0.1874910718754122,0.7037122959262333,1933,0,0,0,0,0.0,0.6443333333333333,0.1201233080400005,0.3845225937740429,0,0,0,0,100,1.0,static,13,True
90,213,3000,339.35254141820394,849.2853130933986,0.1650513368530395,0.6204689653773346,1199,0,0,0,0,0.0,0.3996666666666666,0.1131175138060679,0.2830951043644662,0,0,0,0,100,1.0,static,14,True
52,134,584,43.353861023526434,71.90343780419092,0.1099026795491133,0.6084653114254273,203,0,346,0,346,4.607481526248777e-07,0.347008547008547,0.0741091641427802,0.1229118594943434,0,0,233,346,100,1.0,random,0,False
83,129,489,29.477288501150674,46.155852839580405,0.1162565465323673,0.5151799256611295,13,0,186,0,186,-3.017399915389677e-06,0.0265306122448979,0.0601577316350013,0.09419561803996,0,0,52,186,100,1.0,random,1,False
60,203,621,41.5747835886888,73.90031413127446,0.1234098446406204,0.5532814600998736,33,0,268,0,268,5.874222896439639e-07,0.0530546623794212,0.0668404880847086,0.1188107944232708,0,0,91,268,100,1.0,random,2,False
80,106,923,65.52909430572072,122.57788293716123,0.1109957470785958,0.5056046840868461,18,0,476,0,476,1.1602172194933793e-07,0.0194805194805194,0.0709189332312994,0.1326600464687892,0,0,55,208,100,1.0,random,3,False
55,79,879,47.24428158412065,73.38828467355924,0.1142865333449692,0.5013864086358372,13,0,171,0,171,2.239107552314123e-06,0.0147727272727272,0.0536866836183189,0.0833957780381355,0,0,65,171,100,1.0,random,4,False
64,79,1527,111.65685951453172,192.08096796064257,0.0943761641609672,0.4953171530055701,17,0,880,0,880,-3.760535386737024e-07,0.0111256544502617,0.0730738609388296,0.1257074397648184,0,0,45,142,100,1.0,random,5,False
71,172,420,21.18956558714689,32.34960835010194,0.1030982629754325,0.5552868836124734,10,0,110,0,110,-2.975382908947151e-06,0.0237529691211401,0.0503315097081873,0.0768399248220948,0,0,19,110,100,1.0,random,6,False
55,63,671,36.55801387396468,53.44601847362075,0.0992723424488759,0.5664125132647926,36,0,164,0,164,-8.686592733405188e-07,0.0535714285714285,0.0544018063600664,0.0795327655857451,0,0,45,164,100,1.0,random,7,False
90,146,897,53.47922609861022,97.5216044263534,0.102780749811041,0.5414601827704941,35,0,337,0,337,-2.184647949551943e-07,0.0389755011135857,0.0595537038960024,0.1085986686262287,0,0,178,337,100,1.0,random,8,False
45,149,729,39.58847030294649,64.13814912957159,0.1306813684139104,0.5489049700997423,20,0,173,0,173,-2.4227768936176978e-06,0.0273972602739726,0.054230781236913,0.0878604782596871,0,0,48,173,100,1.0,random,9,False
52,52,702,35.55138313419878,54.85208976819385,0.1188660241933564,0.5775152566335967,12,0,158,0,158,1.9662367209604826e-06,0.0170697012802275,0.0505709575166412,0.0780257322449414,0,0,44,158,100,1.0,random,10,False
40,40,715,42.55009708971735,65.49184060925685,0.1051929761806582,0.4989858728005312,17,0,245,0,245,-1.255180282134074e-06,0.0237430167597765,0.0594275099018398,0.091469051130247,0,0,39,124,100,1.0,random,11,False
67,181,403,20.895755855000008,30.49486291498368,0.0814929536054815,0.5359489682707125,19,0,171,0,171,-2.215414018175139e-06,0.047029702970297,0.0517221679579208,0.0754823339479794,0,0,49,171,100,1.0,random,12,False
54,172,648,39.42284505671545,65.22689046848708,0.1010890490922832,0.5807102476489782,47,0,240,0,240,-3.665156977842328e-06,0.0724191063174114,0.0607439831382364,0.1005036833104577,0,0,89,240,100,1.0,random,13,False
93,184,439,23.471723417749573,37.02890764183506,0.0916257628869599,0.5545297779321251,17,0,192,0,192,-1.3623926967534678e-06,0.0386363636363636,0.0533448259494308,0.0841566082768978,0,0,60,192,100,1.0,random,14,False
55,61,2479,237.7892426166765,439.6062180146854,0.1561119568482309,0.5549071843688346,371,0,2018,0,2018,1.4531460356850432e-08,0.1495967741935484,0.0958827591196276,0.1772605717801151,0,0,2005,2018,100,1.0,greedy,0,False
73,191,2752,317.61914170102995,740.8301870633916,0.1723807316900247,0.6027734148271048,1023,0,2421,0,2421,9.52681512075118e-10,0.3715946240464947,0.1153720093356447,0.2690992324966914,0,0,2338,2353,100,1.0,greedy,1,False
67,211,2583,292.48783062485325,669.9803156782689,0.1691882123743088,0.6086576955489332,710,0,2487,0,2487,4.5681515840024885e-09,0.2747678018575851,0.1131918849167388,0.2592803079250266,0,0,2377,2392,100,1.0,greedy,2,False
66,160,2892,335.7685792439725,878.1068339760918,0.1884454644855384,0.6263845981640104,1387,0,2346,0,2346,1.0348787685337367e-08,0.479433114414103,0.1160624193722684,0.3035281140601769,0,0,2238,2251,100,1.0,greedy,3,False
73,109,2707,270.6577896776106,553.3182860707025,0.1671133564650144,0.5914760399949213,759,0,2377,0,2377,3.3939257531466954e-08,0.2802806499261447,0.0999474851099005,0.204327284368797,0,0,2360,2377,100,1.0,greedy,4,False
67,116,2613,255.46547525102585,531.4888628110785,0.1707576767164345,0.575843980379849,601,0,2122,0,2122,3.0368374027852724e-08,0.2299158377964804,0.0977297150922057,0.2033239720011777,0,0,2064,2080,100,1.0,greedy,5,False
101,158,1686,135.00189787983044,236.183928811651,0.1156604124630668,0.5711421080257767,261,0,1402,0,1402,9.231693403037357e-08,0.1547125074096028,0.0800248357319682,0.140002328874719,0,0,1386,1402,100,1.0,greedy,6,False
58,82,2230,216.0193686092339,388.2025326851424,0.1433694855588732,0.5963161241738074,664,0,2051,0,2051,4.796502068874312e-08,0.2976243836844464,0.0968262521780519,0.1740038246011395,0,0,2036,2051,100,1.0,greedy,7,False
72,125,2429,259.9808611121729,668.169200040816,0.1724088529842079,0.643090845065588,1211,0,2134,0,2134,3.6092352625114977e-08,0.4983539094650205,0.1069880086881369,0.2749667489879901,0,0,2117,2134,100,1.0,greedy,8,False
52,162,2942,353.9813046352725,873.4509599561214,0.1797378436192931,0.6209394204487885,1368,0,2668,0,2668,7.426328649921436e-09,0.4648318042813456,0.1202790705522502,0.296789317008536,0,0,2653,2668,100,1.0,greedy,9,False
71,147,3000,313.225412172034,604.2394302024588,0.1545992369731686,0.5529530643431969,363,0,2481,0,2481,1.0455806659105788e-08,0.121,0.1044084707240113,0.2014131434008196,0,0,2159,2174,100,1.0,greedy,10,True
65,131,2242,203.52242435922776,383.53102595511297,0.143516166973634,0.5649333260919951,282,0,1881,0,1881,3.462271599164811e-08,0.125724476148016,0.0907367027905607,0.1709902032791408,0,0,1621,1635,100,1.0,greedy,11,False
61,109,1860,155.44860032488504,265.83017669610854,0.1211606347720373,0.5757770152066637,253,0,1496,0,1496,4.017878031289824e-08,0.1359484148307361,0.0835296079123509,0.1428426527115038,0,0,1480,1496,100,1.0,greedy,12,False
67,218,3000,364.1896583517772,1033.7469369584887,0.1839045135451323,0.6557084337141676,1400,0,2584,0,2584,1.750587451227703e-08,0.4666666666666667,0.1213965527839257,0.3445823123194962,0,0,2179,2193,100,1.0,greedy,13,True
90,142,2295,230.070119022056,482.5166031569668,0.1536697588148571,0.5856502412540731,276,0,1969,0,1969,3.5066727138283854e-08,0.1202090592334494,0.1002047556716271,0.2101553149638357,0,0,1719,1731,100,1.0,greedy,14,False
61,150,3000,331.82064444384946,699.9563070880625,0.178320890405904,0.5685272498024606,764,0,2974,0,2974,0.0,0.2546666666666666,0.1106068814812831,0.2333187690293542,0,0,2974,2974,100,1.0,mincost,0,True
73,264,3000,374.8046933340897,1011.9976336305234,0.1990193332066835,0.6354589148660119,1607,0,2802,0,2802,-2.297395693162056e-09,0.5356666666666666,0.1249348977780299,0.3373325445435078,0,0,2801,2802,100,1.0,mincost,1,True
67,250,3000,344.66706333048336,879.1616847440322,0.1886392389810899,0.6280868547425018,1262,0,2939,0,2939,-3.02149848424584e-09,0.4206666666666667,0.1148890211101611,0.2930538949146773,0,0,2938,2939,100,1.0,mincost,2,True
80,240,3000,362.9153235874914,1115.9547921675037,0.1926613985465523,0.6568737310629622,1814,0,2828,0,2828,0.0,0.6046666666666667,0.1209717745291638,0.3719849307225012,0,0,2828,2828,100,1.0,mincost,3,True
100,121,3000,342.6672332489439,806.4455663816277,0.187438643081156,0.5754369144788721,1228,0,2967,0,2967,0.0,0.4093333333333333,0.1142224110829813,0.2688151887938759,0,0,2967,2967,100,1.0,mincost,4,True
88,166,3000,339.90376397083355,877.6624801620484,0.190999215097838,0.592139477105464,1404,0,2927,0,2927,-2.0353250415598063e-09,0.468,0.1133012546569445,0.2925541600540161,0,0,2926,2927,100,1.0,mincost,5,True
114,218,3000,341.6770701262081,787.3589803630106,0.1593660753626621,0.603838625430232,532,0,2974,0,2974,0.0,0.1773333333333333,0.113892356708736,0.2624529934543368,0,0,2974,2974,100,1.0,mincost,6,True
70,82,3000,361.6771278658544,823.5006893967058,0.176506726187237,0.6155010023432568,913,0,2974,0,2974,-2.213257816394656e-09,0.3043333333333333,0.1205590426219514,0.2745002297989019,0,0,2972,2974,100,1.0,mincost,7,True
72,355,3000,367.3725007628194,1183.744890401856,0.183878564427512,0.7168767690936414,2341,0,2965,0,2965,0.0,0.7803333333333333,0.1224575002542731,0.394581630133952,0,0,2965,2965,100,1.0,mincost,8,True
67,301,3000,354.1486230542129,976.2230301477612,0.182987268996814,0.63059115154217,1676,0,2970,0,2970,-5.119093391226969e-09,0.5586666666666666,0.1180495410180709,0.3254076767159204,0,0,2967,2970,100,1.0,mincost,9,True
71,147,3000,321.3732780990061,708.4847747769345,0.1705958438484429,0.5735575527692016,806,0,2975,0,2975,0.0,0.2686666666666666,0.107124426033002,0.2361615915923115,0,0,2975,2975,100,1.0,mincost,10,True
65,224,3000,347.05701228825416,830.7738221425327,0.1741107776832218,0.6335235621172188,1473,0,2972,0,2972,0.0,0.491,0.1156856707627513,0.2769246073808442,0,0,2972,2972,100,1.0,mincost,11,True
61,186,3000,335.24206102267857,694.1868039642538,0.1570556353641709,0.5887899387364468,511,0,2822,0,2822,-2.754086205004962e-09,0.1703333333333333,0.1117473536742262,0.2313956013214179,0,0,2821,2822,100,1.0,mincost,12,True
93,335,3000,365.2506453203764,1186.5654141406765,0.1887547373575352,0.6959579446948219,2001,0,2965,0,2965,-1.846651532522638e-09,0.667,0.1217502151067921,0.3955218047135588,0,0,2964,2965,100,1.0,mincost,13,True
90,213,3000,341.5521669783176,858.7669790874013,0.1652284354982864,0.6168544234064998,1224,0,2973,0,2973,-2.288631741398129e-09,0.408,0.1138507223261058,0.2862556596958004,0,0,2972,2973,100,1.0,mincost,14,True
70,150,3000,355.20309467736587,786.3171430439093,0.1743333623042682,0.5852310410050825,296,0,2429,0,2429,-8.803781887955603e-08,0.0986666666666666,0.1184010315591219,0.2621057143479697,0,0,1830,2429,100,1.0,eqopt,0,True
98,191,3000,390.6821265226024,1036.572995171987,0.183346208419913,0.6265185534001443,1506,0,2586,0,2586,-1.2169588875573545e-07,0.502,0.1302273755075341,0.3455243317239956,0,0,2090,2556,100,1.0,eqopt,1,True
89,250,2195,238.3188143753056,555.4878752383255,0.1442442718193373,0.5846018729261154,111,0,1805,0,1805,-2.707859749733687e-07,0.0505464480874316,0.1085240502619788,0.252954405846232,0,0,1033,1443,100,1.0,eqopt,2,False
105,240,3000,365.201414890913,1078.9851457849527,0.1682902143863367,0.6447834467246452,1492,0,2454,0,2454,-1.2643381065051845e-07,0.4973333333333333,0.1217338049636376,0.3596617152616509,0,0,1853,2174,100,1.0,eqopt,3,True
100,160,3000,350.7327246171306,827.8974608634741,0.1602061067901377,0.5800499516120914,44,0,2575,0,2575,-7.159691895911405e-08,0.0146666666666666,0.1169109082057102,0.2759658202878247,0,0,1147,1608,100,1.0,eqopt,4,True
115,166,3000,360.8507569849831,893.6318631034825,0.1631571167875296,0.5807938649365073,774,0,2698,0,2698,-1.6479398777821998e-07,0.258,0.120283585661661,0.2978772877011608,0,0,2449,2698,100,1.0,eqopt,5,True
128,221,1066,92.7697275966749,189.00022251028287,0.1166992460468778,0.5260764418639893,18,0,838,0,838,-6.865740007141437e-07,0.0168697282099343,0.0869444494814197,0.1771323547425331,0,0,233,395,100,1.0,eqopt,6,False
84,111,3000,378.6048538666056,871.7576924098676,0.1788846529129965,0.5825994488640938,696,0,2669,0,2669,-1.597878881885688e-07,0.232,0.1262016179555352,0.2905858974699558,0,0,1956,2669,100,1.0,eqopt,7,True
108,355,3000,357.7699098903292,1081.7717488745957,0.1536317376204401,0.6514255986808731,1782,0,2525,0,2525,-1.1889793164080853e-07,0.594,0.1192566366301097,0.3605905829581985,0,0,1496,1796,100,1.0,eqopt,8,True
71,257,3000,368.615799370142,1023.3361624153586,0.1722571607695313,0.620714162085807,1332,0,2671,0,2671,-1.250727547544468e-07,0.444,0.1228719331233806,0.3411120541384528,0,0,2264,2598,100,1.0,eqopt,9,True
71,192,3000,344.44942042773255,794.6462142809081,0.1731636192820745,0.5464943890047216,370,0,2622,0,2622,-8.627535553382094e-08,0.1233333333333333,0.1148164734759108,0.2648820714269693,0,0,2486,2622,100,1.0,eqopt,10,True
77,224,1293,110.44226985419785,230.47721404621768,0.1302235171841518,0.5386064877070801,9,0,871,0,871,-4.883940124490074e-07,0.0069551777434312,0.0853495130248824,0.1781122210558096,0,0,582,871,100,1.0,eqopt,11,False
74,200,2340,235.869960706526,461.90165322890266,0.1288619930678274,0.5348717003931247,158,0,2055,0,2055,-1.5800417334865277e-07,0.0674925245621529,0.100756070357337,0.1973095485813339,0,0,1322,1625,100,1.0,eqopt,12,False
132,218,3000,374.5961042577931,1205.6646952216754,0.1836764779195965,0.6634304736391937,1407,0,2728,0,2728,-1.2813517782641882e-07,0.469,0.124865368085931,0.4018882317405585,0,0,2323,2728,100,1.0,eqopt,13,True
112,213,1597,138.0405104467656,295.7370587162972,0.1236827437663522,0.5405120462384385,115,0,1246,0,1246,-2.9792551054723065e-07,0.071964956195244,0.0863832981519184,0.1850669954419882,0,0,609,1004,100,1.0,eqopt,14,False
34,74,3000,353.36731608160966,781.2984804070253,0.1917462629683473,0.6041745831454828,1046,0,0,0,0,0.0,0.3486666666666667,0.1177891053605365,0.2604328268023417,0,0,0,0,200,1.0,static,0,True
38,141,3000,354.76072822089884,861.2022437123936,0.1997774294971423,0.5900747531182456,1277,0,0,0,0,0.0,0.4256666666666667,0.1182535760736329,0.2870674145707979,0,0,0,0,200,1.0,static,1,True
32,131,3000,343.7123334798504,794.9676865206709,0.2032252376111417,0.5742402833444455,1188,0,0,0,0,0.0,0.396,0.1145707778266167,0.2649892288402236,0,0,0,0,200,1.0,static,2,True
42,163,3000,357.6339312009773,963.376367579614,0.2015583464419446,0.62725618478505,1534,0,0,0,0,0.0,0.5113333333333333,0.1192113104003257,0.3211254558598713,0,0,0,0,200,1.0,static,3,True
36,66,3000,338.24420481717146,709.0311229486981,0.1892527141140935,0.5615644252851048,686,0,0,0,0,0.0,0.2286666666666666,0.1127480682723904,0.236343707649566,0,0,0,0,200,1.0,static,4,True
48,170,3000,343.3371195947948,803.7234816715943,0.2008231364662643,0.5737917137868618,1006,0,0,0,0,0.0,0.3353333333333333,0.1144457065315982,0.2679078272238647,0,0,0,0,200,1.0,static,5,True
75,108,3000,335.91651699785126,728.4795913785354,0.1815649002702396,0.5541808985065116,621,0,0,0,0,0.0,0.207,0.111972172332617,0.2428265304595117,0,0,0,0,200,1.0,static,6,True
36,120,3000,340.0318120019044,724.8088074581088,0.1853188450640657,0.5698997425865272,619,0,0,0,0,0.0,0.2063333333333333,0.1133439373339681,0.2416029358193696,0,0,0,0,200,1.0,static,7,True
